Id,SalePrice
2735,122854.12703654723
2736,135794.13709351362
2737,118008.91952403024
2738,136956.11560055258
2739,159590.15422744982
2740,135498.9260357597
2741,132241.23059340546
2742,154740.94531183035
2743,143041.2130694688
2744,163181.81709656544
2745,153997.11659845675
2746,121500.21017313475
2747,134084.8708123471
2748,120944.37386510771
2749,129561.08981271762
2750,125184.49177347455
2751,125193.230529926
2752,213281.24766874663
2753,154842.77056691598
2754,249315.09289099943
2755,132904.2107232242
2756,98008.97562798597
2757,76848.23263966439
2758,91899.29498043458
2759,156630.1969138864
2760,115224.21704553314
2761,132144.1962504162
2762,134287.5743340564
2763,213877.5796148875
2764,149198.5193630313
2765,306943.8662771371
2766,129043.90626545517
2767,76417.31667347183
2768,114773.84702861417
2769,120071.02690254239
2770,157752.43840710903
2771,111436.51065616553
2772,105399.12535959018
2773,151690.60466247838
2774,132144.44864409018
2775,120715.22594050632
2776,135146.06279701449
2777,140972.91709416147
2778,131116.20496722212
2779,105327.31548141819
2780,104843.59035716174
2781,101397.1997325479
2782,94934.07165132367
2783,88991.06227000081
2784,120975.70374734804
2785,130566.07095043706
2786,71456.89359913213
2787,127904.81130562909
2788,72334.990894056
2789,166055.6394099406
2790,100047.28247423374
2791,102519.90177266453
2792,66657.2073981015
2793,154104.4708287583
2794,86490.1075490695
2795,116911.12733762329
2796,91229.73393887976
2797,202696.93394647483
2798,109466.5838127435
2799,113601.14193827055
2800,73840.88757842356
2801,117701.40636271685
2802,123557.27738767727
2803,161395.2872583131
2804,125130.34092236422
2805,107129.31548179347
2806,81022.27119412397
2807,160681.32521962933
2808,143918.37388328149
2809,125162.21365342654
2810,127787.12320370889
2811,160073.39836066825
2812,170127.6640635886
2813,159484.9284931745
2814,162438.86015687053
2815,100640.48088422266
2816,245558.82345929046
2817,151602.08431784
2818,128996.7058434205
2819,172059.0985138923
2820,130369.57574149533
2821,114926.746636394
2822,193145.01597674153
2823,341119.86768887547
2824,170809.13657808694
2825,144672.5051664655
2826,130531.11285619086
2827,134752.9763996301
2828,215692.82827838644
2829,241927.66348293435
2830,238026.0891678317
2831,185759.8685399597
2832,258107.1046770486
2833,278357.3116538576
2834,219078.58799211867
2835,214878.24430921415
2836,183720.41396917723
2837,170068.67422089333
2838,145003.61148086868
2839,171446.0212511588
2840,194282.888198018
2841,196034.7181584587
2842,226117.86129522487
2843,147899.91898145314
2844,170761.94398798764
2845,128631.30967317846
2846,198950.89981493948
2847,197990.2036471853
2848,218902.80587287244
2849,196571.44228792004
2850,283063.96271126973
2851,222384.00655424575
2852,232632.2822865709
2853,230751.42412980387
2854,141007.65857126153
2855,206482.8747190753
2856,203635.35982083963
2857,185684.19318529515
2858,213881.13517037831
2859,113057.31859096237
2860,119775.13022915418
2861,126868.68226905585
2862,206187.62619885895
2863,129555.95673247975
2864,235089.43674501637
2865,147819.50245829014
2866,173021.79391893288
2867,97014.3976190012
2868,108847.7302120323
2869,110671.2360102787
2870,125970.05533017674
2871,89893.36055485626
2872,57711.34971195086
2873,99917.59684567893
2874,124325.90188625483
2875,125131.92639661266
2876,177814.06485578758
2877,131456.92257857203
2878,159673.9319377611
2879,127431.22556762042
2880,99249.42691870981
2881,135810.55905313414
2882,147297.44522888403
2883,168237.99248767577
2884,191127.1081255227
2885,153170.32981244242
2886,218971.3223196031
2887,109249.5508542793
2888,132899.46611847638
2889,68766.42642344565
2890,84279.42709252646
2891,130928.21170652345
2892,68639.52791172542
2893,97763.6049198881
2894,66541.12677259636
2895,282616.10920573084
2896,251969.3213793297
2897,200619.64583711387
2898,166866.50530841746
2899,205482.28535030797
2900,157249.3891493228
2901,205951.85099997596
2902,181943.8319915266
2903,343180.5346847988
2904,348048.90579559444
2905,76356.35773794362
2906,214689.89646499412
2907,119957.01820363388
2908,127122.62945708615
2909,158800.83305862572
2910,85815.39331486763
2911,91943.35638950054
2912,144092.3852556156
2913,97354.38810874752
2914,87389.45444470298
2915,97182.91763351207
2916,98376.74234132057
2917,183426.39034240504
2918,110197.31786422236
2919,241162.09025133026
